Rk,Squad,Comp,Num_Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G_plus_A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG_plus_xAG,PrgC,PrgP,Gls_per90,Ast_per90,G_plus_A_per90,G_minus_PK_per90,G_plus_A_minus_PK_per90,xG_per90,xAG_per90,xG_plus_xAG_per90,npxG_per90,npxG_plus_xAG_per90,Season
41.0,Huesca,La Liga,27.0,28.0,48.3,38.0,418.0,3420.0,38.0,32.0,23.0,55.0,29.0,3.0,4.0,69.0,2.0,38.9,36.1,26.7,62.8,618.0,1185.0,0.84,0.61,1.45,0.76,1.37,1.02,0.7,1.73,0.95,1.65,2020-2021
42.0,Inter,Serie A,25.0,27.7,52.5,38.0,418.0,3420.0,38.0,84.0,62.0,146.0,76.0,8.0,9.0,61.0,2.0,74.2,67.2,52.5,119.8,766.0,1707.0,2.21,1.63,3.84,2.0,3.63,1.95,1.38,3.34,1.77,3.15,2020-2021
43.0,Juventus,Serie A,30.0,27.7,56.9,38.0,418.0,3420.0,38.0,76.0,59.0,135.0,68.0,8.0,10.0,80.0,6.0,74.4,67.0,55.1,122.1,949.0,1768.0,2.0,1.55,3.55,1.79,3.34,1.96,1.45,3.41,1.76,3.21,2020-2021
44.0,Köln,Bundesliga,28.0,24.9,46.3,34.0,374.0,3060.0,34.0,33.0,23.0,56.0,29.0,4.0,6.0,63.0,1.0,40.5,35.9,25.5,61.5,429.0,1131.0,0.97,0.68,1.65,0.85,1.53,1.19,0.75,1.94,1.06,1.81,2020-2021
45.0,Lazio,Serie A,30.0,29.4,53.0,38.0,418.0,3420.0,38.0,59.0,40.0,99.0,53.0,6.0,10.0,107.0,5.0,58.2,50.7,39.6,90.2,785.0,1688.0,1.55,1.05,2.61,1.39,2.45,1.53,1.04,2.57,1.33,2.37,2020-2021
46.0,Leeds United,Premier League,23.0,26.1,57.3,38.0,418.0,3420.0,38.0,60.0,45.0,105.0,56.0,4.0,4.0,61.0,1.0,55.6,52.5,41.9,94.3,811.0,1633.0,1.58,1.18,2.76,1.47,2.66,1.46,1.1,2.57,1.38,2.48,2020-2021
47.0,Leicester City,Premier League,27.0,26.5,54.3,38.0,418.0,3420.0,38.0,64.0,45.0,109.0,54.0,10.0,12.0,61.0,0.0,55.8,46.3,33.7,80.1,666.0,1464.0,1.68,1.18,2.87,1.42,2.61,1.47,0.89,2.36,1.22,2.11,2020-2021
48.0,Lens,Ligue 1,27.0,26.4,51.1,38.0,418.0,3420.0,38.0,53.0,35.0,88.0,43.0,10.0,12.0,94.0,7.0,56.4,47.3,37.8,85.1,743.0,1567.0,1.39,0.92,2.32,1.13,2.05,1.48,0.99,2.48,1.24,2.24,2020-2021
49.0,Levante,La Liga,29.0,28.0,52.2,38.0,418.0,3420.0,38.0,45.0,35.0,80.0,42.0,3.0,6.0,68.0,1.0,40.4,35.7,29.6,65.3,619.0,1537.0,1.18,0.92,2.11,1.11,2.03,1.06,0.78,1.84,0.94,1.72,2020-2021
50.0,Leverkusen,Bundesliga,30.0,25.4,59.7,34.0,374.0,3060.0,34.0,52.0,41.0,93.0,49.0,3.0,3.0,58.0,0.0,46.3,44.0,34.7,78.7,724.0,1522.0,1.53,1.21,2.74,1.44,2.65,1.36,1.02,2.38,1.29,2.32,2020-2021
51.0,Lille,Ligue 1,21.0,25.4,53.8,38.0,418.0,3420.0,38.0,62.0,39.0,101.0,57.0,5.0,5.0,68.0,2.0,48.5,44.5,34.4,79.0,713.0,1660.0,1.63,1.03,2.66,1.5,2.53,1.28,0.91,2.18,1.17,2.08,2020-2021
52.0,Liverpool,Premier League,28.0,26.8,62.1,38.0,418.0,3420.0,38.0,65.0,43.0,108.0,59.0,6.0,6.0,40.0,0.0,67.5,62.9,48.3,111.2,886.0,2057.0,1.71,1.13,2.84,1.55,2.68,1.78,1.27,3.05,1.66,2.93,2020-2021
53.0,Lorient,Ligue 1,27.0,26.8,44.6,38.0,418.0,3420.0,38.0,49.0,26.0,75.0,40.0,9.0,10.0,69.0,3.0,48.6,41.4,30.8,72.2,572.0,1169.0,1.29,0.68,1.97,1.05,1.74,1.28,0.81,2.09,1.09,1.9,2020-2021
54.0,Lyon,Ligue 1,29.0,25.8,54.9,38.0,418.0,3420.0,38.0,76.0,46.0,122.0,65.0,11.0,11.0,66.0,10.0,81.4,73.0,54.9,127.9,805.0,1991.0,2.0,1.21,3.21,1.71,2.92,2.14,1.44,3.59,1.92,3.36,2020-2021
55.0,Mainz 05,Bundesliga,31.0,25.8,40.7,34.0,374.0,3060.0,34.0,39.0,23.0,62.0,34.0,5.0,5.0,63.0,1.0,49.9,46.0,34.9,80.9,442.0,1046.0,1.15,0.68,1.82,1.0,1.68,1.47,1.03,2.49,1.35,2.38,2020-2021
56.0,Manchester City,Premier League,24.0,26.1,63.5,38.0,418.0,3420.0,38.0,82.0,55.0,137.0,77.0,5.0,9.0,46.0,2.0,68.2,61.2,45.4,106.6,1096.0,2051.0,2.16,1.45,3.61,2.03,3.47,1.8,1.19,2.99,1.61,2.81,2020-2021
57.0,Manchester Utd,Premier League,29.0,25.6,55.7,38.0,418.0,3420.0,38.0,70.0,51.0,121.0,60.0,10.0,11.0,64.0,1.0,60.1,51.4,41.6,93.1,877.0,1832.0,1.84,1.34,3.18,1.58,2.92,1.58,1.1,2.68,1.35,2.45,2020-2021
58.0,Marseille,Ligue 1,31.0,27.2,53.6,38.0,418.0,3420.0,38.0,53.0,45.0,98.0,49.0,4.0,7.0,98.0,9.0,47.0,41.6,36.5,78.0,606.0,1499.0,1.39,1.18,2.58,1.29,2.47,1.24,0.96,2.2,1.09,2.05,2020-2021
59.0,Metz,Ligue 1,27.0,25.7,45.2,38.0,418.0,3420.0,38.0,42.0,28.0,70.0,35.0,7.0,11.0,84.0,4.0,44.1,35.8,28.3,64.0,744.0,1221.0,1.11,0.74,1.84,0.92,1.66,1.16,0.74,1.9,0.94,1.68,2020-2021
60.0,Milan,Serie A,29.0,24.4,51.7,38.0,418.0,3420.0,38.0,72.0,47.0,119.0,57.0,15.0,20.0,83.0,4.0,70.7,56.0,43.9,99.8,784.0,1483.0,1.89,1.24,3.13,1.5,2.74,1.86,1.15,3.02,1.47,2.63,2020-2021
61.0,Monaco,Ligue 1,30.0,24.8,55.8,38.0,418.0,3420.0,38.0,76.0,52.0,128.0,64.0,12.0,15.0,78.0,7.0,68.7,56.9,46.7,103.6,757.0,1750.0,2.0,1.37,3.37,1.68,3.05,1.81,1.23,3.04,1.5,2.73,2020-2021
62.0,Montpellier,Ligue 1,25.0,28.0,45.7,38.0,418.0,3420.0,38.0,60.0,42.0,102.0,58.0,2.0,5.0,65.0,7.0,51.9,48.1,33.8,81.8,616.0,1311.0,1.58,1.11,2.68,1.53,2.63,1.37,0.89,2.25,1.26,2.15,2020-2021
63.0,Nantes,Ligue 1,25.0,25.8,43.9,38.0,418.0,3420.0,38.0,47.0,28.0,75.0,39.0,8.0,9.0,70.0,4.0,49.0,42.2,29.4,71.6,656.0,1350.0,1.24,0.74,1.97,1.03,1.76,1.29,0.77,2.06,1.11,1.88,2020-2021
64.0,Napoli,Serie A,25.0,27.1,55.1,38.0,418.0,3420.0,38.0,83.0,56.0,139.0,76.0,7.0,8.0,76.0,3.0,67.7,61.4,46.9,108.3,884.0,1703.0,2.18,1.47,3.66,2.0,3.47,1.78,1.23,3.02,1.62,2.85,2020-2021
65.0,Newcastle Utd,Premier League,27.0,27.1,38.8,38.0,418.0,3420.0,38.0,44.0,26.0,70.0,38.0,6.0,7.0,65.0,3.0,43.4,37.8,29.0,66.8,467.0,903.0,1.16,0.68,1.84,1.0,1.68,1.14,0.76,1.91,1.0,1.76,2020-2021
66.0,Nice,Ligue 1,31.0,23.5,54.3,38.0,418.0,3420.0,38.0,49.0,26.0,75.0,42.0,7.0,7.0,73.0,4.0,48.0,42.7,29.9,72.6,784.0,1531.0,1.29,0.68,1.97,1.11,1.79,1.26,0.79,2.05,1.12,1.91,2020-2021
67.0,Nîmes,Ligue 1,33.0,25.8,44.4,38.0,418.0,3420.0,38.0,40.0,26.0,66.0,33.0,7.0,8.0,60.0,5.0,43.3,37.0,29.9,66.9,520.0,1200.0,1.05,0.68,1.74,0.87,1.55,1.14,0.79,1.93,0.97,1.76,2020-2021
68.0,Osasuna,La Liga,28.0,27.9,43.2,38.0,418.0,3420.0,38.0,36.0,25.0,61.0,31.0,5.0,6.0,80.0,5.0,38.7,34.7,24.9,59.7,345.0,1220.0,0.95,0.66,1.61,0.82,1.47,1.02,0.66,1.68,0.91,1.57,2020-2021
69.0,Paris S-G,Ligue 1,33.0,26.7,63.1,38.0,418.0,3420.0,38.0,84.0,52.0,136.0,72.0,12.0,13.0,79.0,7.0,80.1,70.1,55.6,125.8,909.0,2089.0,2.21,1.37,3.58,1.89,3.26,2.11,1.46,3.57,1.85,3.31,2020-2021
70.0,Parma,Serie A,42.0,28.0,47.8,38.0,418.0,3420.0,38.0,39.0,26.0,65.0,34.0,5.0,5.0,91.0,1.0,42.5,38.6,30.5,69.0,607.0,1319.0,1.03,0.68,1.71,0.89,1.58,1.12,0.8,1.92,1.01,1.82,2020-2021
71.0,RB Leipzig,Bundesliga,25.0,25.0,59.7,34.0,374.0,3060.0,34.0,59.0,44.0,103.0,51.0,8.0,10.0,57.0,0.0,64.4,56.7,43.7,100.4,624.0,1719.0,1.74,1.29,3.03,1.5,2.79,1.89,1.28,3.18,1.67,2.95,2020-2021
72.0,Real Madrid,La Liga,30.0,27.9,59.3,38.0,418.0,3420.0,38.0,64.0,53.0,117.0,61.0,3.0,3.0,59.0,2.0,61.5,59.2,47.4,106.5,963.0,1920.0,1.68,1.39,3.08,1.61,3.0,1.62,1.25,2.87,1.56,2.8,2020-2021
73.0,Real Sociedad,La Liga,30.0,25.0,54.9,38.0,418.0,3420.0,38.0,58.0,39.0,97.0,49.0,9.0,12.0,81.0,1.0,60.7,51.5,39.6,91.1,626.0,1554.0,1.53,1.03,2.55,1.29,2.32,1.6,1.04,2.64,1.36,2.4,2020-2021
74.0,Reims,Ligue 1,29.0,24.6,44.9,38.0,418.0,3420.0,38.0,39.0,23.0,62.0,34.0,5.0,5.0,77.0,8.0,32.7,28.9,21.7,50.6,698.0,1246.0,1.03,0.61,1.63,0.89,1.5,0.86,0.57,1.43,0.76,1.33,2020-2021
75.0,Rennes,Ligue 1,32.0,25.5,59.1,38.0,418.0,3420.0,38.0,50.0,39.0,89.0,47.0,3.0,3.0,79.0,5.0,47.8,45.4,35.3,80.7,741.0,1883.0,1.32,1.03,2.34,1.24,2.26,1.26,0.93,2.19,1.2,2.12,2020-2021
76.0,Roma,Serie A,31.0,26.7,52.2,38.0,418.0,3420.0,38.0,67.0,51.0,118.0,60.0,7.0,8.0,91.0,3.0,65.3,59.0,48.2,107.2,863.0,1583.0,1.76,1.34,3.11,1.58,2.92,1.72,1.27,2.98,1.55,2.82,2020-2021
77.0,Saint-Étienne,Ligue 1,40.0,25.4,48.3,38.0,418.0,3420.0,38.0,40.0,28.0,68.0,34.0,6.0,9.0,76.0,2.0,48.7,41.8,31.6,73.4,616.0,1229.0,1.05,0.74,1.79,0.89,1.63,1.28,0.83,2.11,1.1,1.93,2020-2021
78.0,Sampdoria,Serie A,27.0,27.9,45.2,38.0,418.0,3420.0,38.0,52.0,37.0,89.0,47.0,5.0,6.0,83.0,3.0,45.4,41.1,31.9,73.0,588.0,1370.0,1.37,0.97,2.34,1.24,2.21,1.2,0.84,2.04,1.08,1.92,2020-2021
79.0,Sassuolo,Serie A,28.0,26.5,60.3,38.0,418.0,3420.0,38.0,61.0,36.0,97.0,48.0,13.0,14.0,79.0,4.0,58.4,47.7,34.0,81.8,770.0,1746.0,1.61,0.95,2.55,1.26,2.21,1.54,0.9,2.43,1.26,2.15,2020-2021
80.0,Schalke 04,Bundesliga,42.0,25.9,44.7,34.0,374.0,3060.0,34.0,24.0,20.0,44.0,24.0,0.0,3.0,74.0,2.0,28.7,26.3,20.6,46.9,452.0,943.0,0.71,0.59,1.29,0.71,1.29,0.84,0.61,1.45,0.77,1.38,2020-2021
81.0,Sevilla,La Liga,26.0,28.1,60.9,38.0,418.0,3420.0,38.0,52.0,36.0,88.0,46.0,6.0,7.0,79.0,2.0,54.4,48.9,41.0,90.0,691.0,1627.0,1.37,0.95,2.32,1.21,2.16,1.43,1.08,2.51,1.29,2.37,2020-2021
82.0,Sheffield Utd,Premier League,27.0,26.7,41.7,38.0,418.0,3420.0,38.0,19.0,13.0,32.0,16.0,3.0,4.0,73.0,3.0,32.6,29.5,24.9,54.4,491.0,1196.0,0.5,0.34,0.84,0.42,0.76,0.86,0.66,1.52,0.78,1.43,2020-2021
83.0,Southampton,Premier League,29.0,26.6,52.0,38.0,418.0,3420.0,38.0,47.0,33.0,80.0,42.0,5.0,6.0,52.0,3.0,41.2,36.6,25.8,62.5,626.0,1195.0,1.24,0.87,2.11,1.11,1.97,1.09,0.68,1.77,0.96,1.64,2020-2021
84.0,Spezia,Serie A,35.0,25.2,51.9,38.0,418.0,3420.0,38.0,52.0,37.0,89.0,48.0,4.0,5.0,100.0,5.0,46.6,42.7,31.1,73.8,627.0,1388.0,1.37,0.97,2.34,1.26,2.24,1.23,0.82,2.05,1.12,1.94,2020-2021
85.0,Strasbourg,Ligue 1,26.0,26.8,45.7,38.0,418.0,3420.0,38.0,49.0,26.0,75.0,39.0,10.0,12.0,58.0,3.0,52.8,43.4,32.1,75.5,538.0,1301.0,1.29,0.68,1.97,1.03,1.71,1.39,0.84,2.23,1.14,1.99,2020-2021
86.0,Stuttgart,Bundesliga,29.0,24.1,51.5,34.0,374.0,3060.0,34.0,54.0,42.0,96.0,48.0,6.0,8.0,65.0,2.0,51.4,45.1,37.1,82.2,701.0,1467.0,1.59,1.24,2.82,1.41,2.65,1.51,1.09,2.6,1.33,2.42,2020-2021
87.0,Torino,Serie A,29.0,26.9,47.3,38.0,418.0,3420.0,38.0,49.0,28.0,77.0,44.0,5.0,6.0,78.0,4.0,50.0,45.3,32.2,77.5,617.0,1138.0,1.29,0.74,2.03,1.16,1.89,1.32,0.85,2.16,1.19,2.04,2020-2021
88.0,Tottenham,Premier League,24.0,27.2,51.6,38.0,418.0,3420.0,38.0,66.0,50.0,116.0,61.0,5.0,5.0,57.0,2.0,53.1,49.2,35.3,84.4,633.0,1330.0,1.74,1.32,3.05,1.61,2.92,1.4,0.93,2.33,1.29,2.22,2020-2021
89.0,Udinese,Serie A,33.0,27.2,46.3,38.0,418.0,3420.0,38.0,40.0,30.0,70.0,36.0,4.0,4.0,65.0,2.0,45.7,42.9,30.0,72.9,672.0,1405.0,1.05,0.79,1.84,0.95,1.74,1.2,0.79,1.99,1.13,1.92,2020-2021
90.0,Union Berlin,Bundesliga,27.0,27.3,44.9,34.0,374.0,3060.0,34.0,50.0,39.0,89.0,45.0,5.0,7.0,57.0,2.0,46.9,41.3,33.4,74.7,464.0,1059.0,1.47,1.15,2.62,1.32,2.47,1.38,0.98,2.36,1.22,2.2,2020-2021
91.0,Valencia,La Liga,30.0,25.2,46.9,38.0,418.0,3420.0,38.0,48.0,35.0,83.0,40.0,8.0,10.0,82.0,5.0,42.6,34.8,27.3,62.1,575.0,1180.0,1.26,0.92,2.18,1.05,1.97,1.12,0.72,1.84,0.92,1.63,2020-2021
92.0,Valladolid,La Liga,32.0,28.1,45.2,38.0,418.0,3420.0,38.0,34.0,21.0,55.0,27.0,7.0,8.0,93.0,4.0,40.1,33.8,24.2,58.0,564.0,1101.0,0.89,0.55,1.45,0.71,1.26,1.05,0.64,1.69,0.89,1.53,2020-2021
93.0,Villarreal,La Liga,29.0,28.0,55.2,38.0,418.0,3420.0,38.0,57.0,33.0,90.0,45.0,12.0,13.0,67.0,5.0,56.4,46.4,40.5,86.9,737.0,1628.0,1.5,0.87,2.37,1.18,2.05,1.48,1.06,2.55,1.22,2.29,2020-2021
94.0,Werder Bremen,Bundesliga,27.0,26.3,43.9,34.0,374.0,3060.0,34.0,35.0,25.0,60.0,30.0,5.0,5.0,67.0,3.0,32.9,29.0,21.5,50.5,414.0,1065.0,1.03,0.74,1.76,0.88,1.62,0.97,0.63,1.6,0.85,1.49,2020-2021
95.0,West Brom,Premier League,30.0,26.4,37.9,38.0,418.0,3420.0,38.0,33.0,20.0,53.0,29.0,4.0,4.0,51.0,4.0,35.8,32.7,24.4,57.1,441.0,1027.0,0.87,0.53,1.39,0.76,1.29,0.94,0.64,1.59,0.86,1.5,2020-2021
96.0,West Ham,Premier League,24.0,27.8,43.2,38.0,418.0,3420.0,38.0,60.0,46.0,106.0,58.0,2.0,4.0,50.0,3.0,55.4,52.1,39.6,91.7,658.0,1282.0,1.58,1.21,2.79,1.53,2.74,1.46,1.04,2.5,1.37,2.41,2020-2021
97.0,Wolfsburg,Bundesliga,26.0,25.6,51.1,34.0,374.0,3060.0,34.0,57.0,48.0,105.0,55.0,2.0,3.0,58.0,3.0,49.0,46.9,37.7,84.5,595.0,1397.0,1.68,1.41,3.09,1.62,3.03,1.44,1.11,2.55,1.38,2.49,2020-2021
98.0,Wolves,Premier League,27.0,26.3,49.3,38.0,418.0,3420.0,38.0,34.0,21.0,55.0,30.0,4.0,4.0,55.0,1.0,36.5,33.4,24.1,57.6,800.0,1283.0,0.89,0.55,1.45,0.79,1.34,0.96,0.63,1.6,0.88,1.51,2020-2021
1.0,Alavés,La Liga,33.0,27.9,42.0,38.0,418.0,3420.0,38.0,29.0,20.0,49.0,23.0,6.0,7.0,93.0,4.0,37.3,31.8,25.5,57.3,420.0,984.0,0.76,0.53,1.29,0.61,1.13,0.98,0.67,1.65,0.84,1.51,2021-2022
2.0,Angers,Ligue 1,30.0,27.4,48.4,38.0,418.0,3420.0,38.0,41.0,25.0,66.0,32.0,9.0,9.0,70.0,4.0,46.5,39.5,28.4,67.9,659.0,1349.0,1.08,0.66,1.74,0.84,1.5,1.22,0.75,1.97,1.04,1.79,2021-2022
3.0,Arminia,Bundesliga,26.0,25.8,40.7,34.0,374.0,3060.0,34.0,26.0,18.0,44.0,24.0,2.0,2.0,55.0,2.0,26.3,24.7,17.2,41.9,405.0,887.0,0.76,0.53,1.29,0.71,1.24,0.77,0.51,1.28,0.73,1.23,2021-2022
4.0,Arsenal,Premier League,27.0,24.4,52.8,38.0,418.0,3420.0,38.0,60.0,41.0,101.0,55.0,5.0,8.0,67.0,4.0,60.5,55.1,40.2,95.4,734.0,1655.0,1.58,1.08,2.66,1.45,2.53,1.59,1.06,2.65,1.45,2.51,2021-2022
5.0,Aston Villa,Premier League,31.0,26.1,46.5,38.0,418.0,3420.0,38.0,50.0,42.0,92.0,47.0,3.0,3.0,81.0,2.0,44.0,42.0,34.8,76.8,653.0,1300.0,1.32,1.11,2.42,1.24,2.34,1.16,0.92,2.08,1.1,2.02,2021-2022
6.0,Atalanta,Serie A,32.0,27.5,55.0,38.0,418.0,3420.0,38.0,62.0,48.0,110.0,57.0,5.0,6.0,87.0,2.0,62.4,58.1,48.5,106.6,796.0,1858.0,1.63,1.26,2.89,1.5,2.76,1.64,1.28,2.92,1.53,2.81,2021-2022
7.0,Athletic Club,La Liga,26.0,26.9,48.1,38.0,418.0,3420.0,38.0,40.0,34.0,74.0,37.0,3.0,7.0,90.0,4.0,49.6,44.0,37.5,81.6,653.0,1572.0,1.05,0.89,1.95,0.97,1.87,1.31,0.99,2.29,1.16,2.15,2021-2022
8.0,Atlético Madrid,La Liga,26.0,28.1,50.6,38.0,418.0,3420.0,38.0,63.0,45.0,108.0,59.0,4.0,5.0,111.0,7.0,54.4,50.6,40.2,90.8,705.0,1463.0,1.66,1.18,2.84,1.55,2.74,1.43,1.06,2.49,1.33,2.39,2021-2022
9.0,Augsburg,Bundesliga,26.0,26.6,41.5,34.0,374.0,3060.0,34.0,39.0,26.0,65.0,34.0,5.0,5.0,74.0,0.0,36.7,32.8,23.9,56.7,441.0,895.0,1.15,0.76,1.91,1.0,1.76,1.08,0.7,1.78,0.96,1.67,2021-2022
10.0,Barcelona,La Liga,38.0,26.2,64.2,38.0,418.0,3420.0,38.0,68.0,52.0,120.0,62.0,6.0,7.0,97.0,5.0,63.4,57.9,47.6,105.5,961.0,2079.0,1.79,1.37,3.16,1.63,3.0,1.67,1.25,2.92,1.52,2.78,2021-2022
11.0,Bayern Munich,Bundesliga,30.0,26.8,64.5,34.0,374.0,3060.0,34.0,92.0,70.0,162.0,87.0,5.0,5.0,36.0,2.0,89.0,85.1,66.7,151.8,833.0,2164.0,2.71,2.06,4.76,2.56,4.62,2.62,1.96,4.58,2.5,4.46,2021-2022
12.0,Betis,La Liga,31.0,28.9,53.7,38.0,418.0,3420.0,38.0,60.0,45.0,105.0,54.0,6.0,6.0,87.0,6.0,53.5,48.8,37.7,86.5,666.0,1518.0,1.58,1.18,2.76,1.42,2.61,1.41,0.99,2.4,1.29,2.28,2021-2022
13.0,Bochum,Bundesliga,28.0,28.0,44.7,34.0,374.0,3060.0,34.0,37.0,22.0,59.0,33.0,4.0,6.0,55.0,2.0,40.6,35.9,26.7,62.6,467.0,926.0,1.09,0.65,1.74,0.97,1.62,1.19,0.78,1.98,1.06,1.84,2021-2022
14.0,Bologna,Serie A,36.0,26.6,50.6,38.0,418.0,3420.0,38.0,43.0,34.0,77.0,39.0,4.0,5.0,92.0,7.0,44.9,41.0,33.6,74.6,540.0,1276.0,1.13,0.89,2.03,1.03,1.92,1.18,0.88,2.06,1.08,1.96,2021-2022
15.0,Bordeaux,Ligue 1,39.0,25.7,47.4,38.0,418.0,3420.0,38.0,50.0,39.0,89.0,48.0,2.0,4.0,91.0,5.0,44.9,41.9,33.9,75.8,609.0,1271.0,1.32,1.03,2.34,1.26,2.29,1.18,0.89,2.07,1.1,2.0,2021-2022
16.0,Brentford,Premier League,29.0,25.4,44.8,38.0,418.0,3420.0,38.0,46.0,33.0,79.0,40.0,6.0,6.0,65.0,3.0,45.8,41.1,33.0,74.1,450.0,1189.0,1.21,0.87,2.08,1.05,1.92,1.21,0.87,2.07,1.08,1.95,2021-2022
17.0,Brest,Ligue 1,25.0,25.4,43.9,38.0,418.0,3420.0,38.0,48.0,32.0,80.0,41.0,7.0,8.0,59.0,2.0,43.4,37.0,28.7,65.7,666.0,1349.0,1.26,0.84,2.11,1.08,1.92,1.14,0.76,1.9,0.97,1.73,2021-2022
18.0,Brighton,Premier League,26.0,26.2,54.4,38.0,418.0,3420.0,38.0,40.0,30.0,70.0,36.0,4.0,7.0,72.0,2.0,46.2,40.7,32.3,72.9,676.0,1547.0,1.05,0.79,1.84,0.95,1.74,1.21,0.85,2.06,1.07,1.92,2021-2022
19.0,Burnley,Premier League,23.0,28.5,40.2,38.0,418.0,3420.0,38.0,32.0,26.0,58.0,31.0,1.0,2.0,68.0,2.0,39.7,38.1,31.2,69.3,388.0,972.0,0.84,0.68,1.53,0.82,1.5,1.05,0.82,1.87,1.0,1.82,2021-2022
20.0,Cádiz,La Liga,33.0,28.5,41.3,38.0,418.0,3420.0,38.0,35.0,21.0,56.0,32.0,3.0,6.0,105.0,3.0,39.5,34.8,24.6,59.4,571.0,1080.0,0.92,0.55,1.47,0.84,1.39,1.04,0.65,1.69,0.91,1.56,2021-2022
21.0,Cagliari,Serie A,33.0,26.5,44.5,38.0,418.0,3420.0,38.0,34.0,26.0,60.0,31.0,3.0,4.0,96.0,5.0,39.0,36.4,29.6,66.0,474.0,1088.0,0.89,0.68,1.58,0.82,1.5,1.03,0.78,1.81,0.96,1.74,2021-2022
22.0,Celta Vigo,La Liga,25.0,28.4,55.2,38.0,418.0,3420.0,38.0,43.0,29.0,72.0,40.0,3.0,6.0,87.0,3.0,43.1,38.3,28.8,67.2,665.0,1447.0,1.13,0.76,1.89,1.05,1.82,1.13,0.76,1.89,1.01,1.77,2021-2022
23.0,Chelsea,Premier League,26.0,27.4,61.8,38.0,418.0,3420.0,38.0,75.0,52.0,127.0,67.0,8.0,9.0,63.0,1.0,63.4,56.6,44.9,101.5,894.0,1967.0,1.97,1.37,3.34,1.76,3.13,1.67,1.18,2.85,1.49,2.67,2021-2022
24.0,Clermont Foot,Ligue 1,28.0,26.9,50.0,38.0,418.0,3420.0,38.0,36.0,25.0,61.0,34.0,2.0,3.0,65.0,8.0,44.4,41.9,32.6,74.4,617.0,1370.0,0.95,0.66,1.61,0.89,1.55,1.17,0.86,2.03,1.1,1.96,2021-2022
25.0,Crystal Palace,Premier League,24.0,27.1,51.1,38.0,418.0,3420.0,38.0,50.0,31.0,81.0,44.0,6.0,8.0,69.0,1.0,46.4,40.1,31.0,71.1,592.0,1229.0,1.32,0.82,2.13,1.16,1.97,1.22,0.82,2.04,1.06,1.87,2021-2022
26.0,Dortmund,Bundesliga,33.0,25.9,59.2,34.0,374.0,3060.0,34.0,81.0,57.0,138.0,70.0,11.0,11.0,63.0,1.0,64.0,55.9,45.0,100.8,670.0,1468.0,2.38,1.68,4.06,2.06,3.74,1.88,1.32,3.21,1.64,2.97,2021-2022
27.0,Eint Frankfurt,Bundesliga,27.0,26.2,49.6,34.0,374.0,3060.0,34.0,43.0,33.0,76.0,42.0,1.0,2.0,61.0,1.0,41.6,40.1,32.0,72.1,609.0,1255.0,1.26,0.97,2.24,1.24,2.21,1.22,0.94,2.16,1.18,2.12,2021-2022
28.0,Elche,La Liga,28.0,29.1,48.4,38.0,418.0,3420.0,38.0,39.0,29.0,68.0,38.0,1.0,1.0,104.0,6.0,33.7,32.9,27.6,60.5,531.0,1102.0,1.03,0.76,1.79,1.0,1.76,0.89,0.73,1.61,0.86,1.59,2021-2022
29.0,Empoli,Serie A,28.0,24.5,47.4,38.0,418.0,3420.0,38.0,47.0,27.0,74.0,40.0,7.0,7.0,87.0,5.0,44.9,39.3,28.9,68.3,658.0,1477.0,1.24,0.71,1.95,1.05,1.76,1.18,0.76,1.94,1.04,1.8,2021-2022
30.0,Espanyol,La Liga,34.0,27.7,46.9,38.0,418.0,3420.0,38.0,39.0,25.0,64.0,34.0,5.0,5.0,99.0,7.0,36.7,32.9,25.8,58.7,610.0,1212.0,1.03,0.66,1.68,0.89,1.55,0.97,0.68,1.65,0.87,1.55,2021-2022
31.0,Everton,Premier League,33.0,26.7,40.0,38.0,418.0,3420.0,38.0,42.0,29.0,71.0,36.0,6.0,7.0,82.0,6.0,41.2,35.8,28.5,64.3,512.0,1100.0,1.11,0.76,1.87,0.95,1.71,1.09,0.75,1.83,0.94,1.69,2021-2022
32.0,Fiorentina,Serie A,28.0,26.4,57.7,38.0,418.0,3420.0,38.0,59.0,33.0,92.0,50.0,9.0,12.0,89.0,8.0,60.0,50.8,39.2,90.1,755.0,1584.0,1.55,0.87,2.42,1.32,2.18,1.58,1.03,2.61,1.34,2.37,2021-2022
33.0,Freiburg,Bundesliga,26.0,26.5,49.0,34.0,374.0,3060.0,34.0,55.0,37.0,92.0,50.0,5.0,6.0,34.0,0.0,50.4,45.7,34.5,80.2,401.0,1229.0,1.62,1.09,2.71,1.47,2.56,1.48,1.01,2.5,1.35,2.36,2021-2022
34.0,Genoa,Serie A,40.0,27.0,43.9,38.0,418.0,3420.0,38.0,26.0,19.0,45.0,20.0,6.0,7.0,92.0,3.0,37.2,31.8,26.3,58.1,517.0,1101.0,0.68,0.5,1.18,0.53,1.03,0.98,0.69,1.67,0.84,1.53,2021-2022
35.0,Getafe,La Liga,31.0,26.6,41.5,38.0,418.0,3420.0,38.0,31.0,26.0,57.0,28.0,3.0,5.0,121.0,8.0,29.3,25.3,19.4,44.7,399.0,917.0,0.82,0.68,1.5,0.74,1.42,0.77,0.51,1.28,0.67,1.18,2021-2022
